 7.487314e+1	3.272080e-21
 7.667544e+1	3.313540e-21
 7.854109e+1	3.356440e-21
 8.047229e+1	3.395200e-21
 8.247137e+1	3.417180e-21
 8.454069e+1	3.439950e-21
 8.668273e+1	3.463510e-21
 8.890006e+1	3.487900e-21
 9.119530e+1	3.513150e-21
 9.357120e+1	3.539280e-21
 9.603060e+1	3.566340e-21
 9.857642e+1	3.594340e-21
 1.012117e+2	3.613640e-21
 1.039396e+2	3.621820e-21
 1.067634e+2	3.630290e-21
 1.096864e+2	3.639060e-21
 1.127121e+2	3.648140e-21
 1.158441e+2	3.657530e-21
 1.190863e+2	3.667260e-21
 1.224423e+2	3.667560e-21
 1.259163e+2	3.664080e-21
 1.295124e+2	3.660490e-21
 1.332348e+2	3.656770e-21
 1.370881e+2	3.652910e-21
 1.410768e+2	3.648920e-21
 1.452056e+2	3.644790e-21
 1.494795e+2	3.640520e-21
 1.539037e+2	3.624390e-21
 1.584833e+2	3.606070e-21
 1.632238e+2	3.587100e-21
 1.681310e+2	3.567480e-21
 1.732106e+2	3.547160e-21
 1.784687e+2	3.523350e-21
 1.839115e+2	3.497220e-21
 1.895457e+2	3.470180e-21
 1.953778e+2	3.442190e-21
 2.014149e+2	3.412640e-21
 2.076642e+2	3.380150e-21
 2.141331e+2	3.346510e-21
 2.208293e+2	3.311690e-21
 2.277608e+2	3.275640e-21
 2.349359e+2	3.238330e-21
 2.423632e+2	3.199710e-21
 2.500514e+2	3.159760e-21
 2.580099e+2	3.123150e-21
 2.662480e+2	3.085260e-21
 2.747756e+2	3.046030e-21
 2.836030e+2	3.005430e-21
 2.927405e+2	2.963390e-21
 3.021991e+2	2.921200e-21
 3.119902e+2	2.882040e-21
 3.221253e+2	2.841500e-21
 3.326165e+2	2.799530e-21
 3.434765e+2	2.756090e-21
 3.547181e+2	2.711130e-21
 3.663548e+2	2.664580e-21
 3.784004e+2	2.616400e-21
 3.908693e+2	2.566520e-21
 4.037764e+2	2.517920e-21
 4.171371e+2	2.475160e-21
 4.309673e+2	2.430900e-21
 4.452835e+2	2.385090e-21
 4.601028e+2	2.337670e-21
 4.754429e+2	2.288580e-21
 4.913221e+2	2.237770e-21
 5.077594e+2	2.191380e-21
 5.247742e+2	2.150540e-21
 5.423870e+2	2.108270e-21
 5.606188e+2	2.064510e-21
 5.794913e+2	2.019220e-21
 5.990269e+2	1.972340e-21
 6.192491e+2	1.931500e-21
 6.401820e+2	1.889640e-21
 6.618505e+2	1.846300e-21
 6.842804e+2	1.801440e-21
 7.074986e+2	1.759500e-21
 7.315328e+2	1.725850e-21
 7.564115e+2	1.691020e-21
 7.821646e+2	1.654970e-21
 8.088226e+2	1.616770e-21
 8.364175e+2	1.575370e-21
 8.649821e+2	1.532530e-21
 8.945506e+2	1.488170e-21
 9.251581e+2	1.454840e-21
 9.568413e+2	1.423160e-21
 9.896379e+2	1.390360e-21
-----------------------------
xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
